"","date","tot_phyto","chrooco","nosto","oscillato","tot_cyanobac","r_chrooco","r_nosto","r_oscillato","r_cyanobac","d_chrooco","d_nosto","d_oscillato","d_cyanobac","NH4_N","NO3_N","PO4_P","temperature","depth","tot_zoo","microzoo","daphniidae","cyclopoida","calanoida","lake"
"1",1986-01-20,321675000,250000,840000,1120000,2210000,0.000777181938291754,0.00261133131266029,0.00348177508354706,0.00687028833449911,321425000,320835000,320555000,319465000,0.129076923076923,0.530846153846154,0.153153846153846,3.98823529411765,"0_45m",744891,160000,188660,337500,49721,"HAL"
"2",1987-01-19,437950000,NA,NA,2940000,2940000,NA,NA,0.00671309510218061,0.00671309510218061,NA,NA,435010000,435010000,0.00554545454545455,1.06927272727273,0.150727272727273,3.21538461538462,"0_45m",1292114,729080,48590,207234,130060,"HAL"
"3",1986-12-15,504799000,4355000,1960000,13300000,19615000,0.00862719617114931,0.0038827335236401,0.0263471203389864,0.0388570500337758,500444000,502839000,491499000,485184000,0.0614285714285714,0.917642857142857,0.168571428571429,5.89444444444444,"0_45m",1328946,680200,176730,316116,112120,"HAL"
"4",1985-12-16,526050800,15750000,5320000,NA,21070000,0.0299400742285726,0.010113091739429,NA,0.0400531659680016,510300800,520730800,NA,504980800,0.345153846153846,0.364384615384615,0.195384615384615,4.94705882352941,"0_45m",537737,219280,105943,143201,56520,"HAL"
"5",1986-04-14,571874000,NA,3360000,602000,3962000,NA,0.00587542011002424,0.00105267943637934,0.00692809954640358,NA,568514000,571272000,567912000,0.0208461538461538,0.779846153846154,0.147538461538462,4.29411764705882,"0_45m",329690,134080,27760,125030,40710,"HAL"
"6",1985-11-25,579505000,1900000,9800000,NA,11700000,0.00327866023589098,0.0169109843745956,NA,0.0201896446104865,577605000,569705000,NA,567805000,0.337923076923077,0.356153846153846,0.181461538461538,5.87058823529412,"0_45m",1066380,386200,346630,211370,95840,"HAL"
"7",1985-09-30,612500000,NA,1.68e+08,NA,1.68e+08,NA,0.274285714285714,NA,0.274285714285714,NA,444500000,NA,444500000,0.228,0.278615384615385,0.147153846153846,12.2294117647059,"0_45m",1567971,562280,153203,136120,278790,"HAL"
"8",1986-06-09,616678000,NA,308000,NA,308000,NA,0.000499450280373226,NA,0.000499450280373226,NA,616370000,NA,616370000,0.0935384615384615,0.926076923076923,0.138076923076923,9.17058823529412,"0_45m",1460960,441800,601420,307660,89710,"HAL"
"9",1987-03-16,627980000,NA,NA,1820000,1820000,NA,NA,0.00289818147074748,0.00289818147074748,NA,NA,626160000,626160000,0.0114166666666667,1.11741666666667,0.143166666666667,3.01428571428571,"0_45m",1017476,407200,51560,224926,289200,"HAL"
"10",1988-12-12,676437000,NA,860000,7e+05,1560000,NA,0.00127136747398501,0.00103483399045292,0.00230620146443793,NA,675577000,675737000,674877000,0.00864285714285714,1.12328571428571,0.0927142857142857,6.3,"0_45m",827965,318200,183610,164690,153080,"HAL"
"11",1987-05-11,689640000,80000,NA,1540000,1620000,0.000116002552056145,NA,0.0022330491270808,0.00234905167913694,689560000,NA,688100000,688020000,0.100928571428571,0.985214285714286,0.128571428571429,7.24444444444444,"0_45m",3105780,933850,535080,1014240,230800,"HAL"
"12",2018-08-15,692884000,711000,NA,7033200,7744200,0.00102614579063739,NA,0.0101506168420688,0.0111767626327062,692173000,NA,685850800,685139800,0.00853333333333333,0.680666666666667,2e-04,12.5233333333333,"0_45m",1501818,752500,301000,140137,154800,"HAL"
"13",1986-11-24,714467000,8e+05,NA,18900000,19700000,0.00111971581612587,NA,0.0264532861559736,0.0275730019720995,713667000,NA,695567000,694767000,0.189285714285714,0.725357142857143,0.169357142857143,7.17777777777778,"0_45m",1053710,419900,182580,263010,117400,"HAL"
"14",1991-05-27,720308000,NA,NA,10500000,10500000,NA,NA,0.0145770975749263,0.0145770975749263,NA,NA,709808000,709808000,0.0578,0.959333333333333,0.0822,7.80666666666667,"0_45m",1237970,373670,333336,212334,262300,"HAL"
"15",1990-12-10,724181000,53750000,4130000,57200000,115080000,0.0742217760477008,0.00570299414096752,0.0789857784172741,0.158910548605942,670431000,720051000,666981000,609101000,0.00886666666666667,0.912266666666667,0.0892,6.5,"0_45m",1310382,563300,112660,374702,151790,"HAL"
"16",1985-10-28,724276000,46220000,16100000,2240000,64560000,0.0638154515681867,0.0222290949858894,0.00309274365021069,0.0891372902042868,678056000,708176000,722036000,659716000,0.337923076923077,0.292615384615385,0.172692307692308,8.84705882352941,"0_45m",957233,443750,149190,149273,101790,"HAL"
"17",2014-12-10,750369000,20000,NA,6.09e+08,609020000,2.66535531185323e-05,NA,0.81160069245931,0.811627346012429,750349000,NA,141369000,141349000,0.0644666666666667,0.84,0.00426666666666667,7.50733333333333,"0_45m",1280196,425700,340560,32164,129430,"HAL"
"18",1990-05-28,772250000,550000,17500000,NA,18050000,0.000712204596956944,0.0226610553577209,NA,0.0233732599546779,771700000,754750000,NA,754200000,0.0631428571428571,0.919285714285714,0.0781428571428571,9.88571428571429,"0_45m",1816922,244240,697933,568589,304440,"HAL"
"19",1985-06-10,787860000,3790000,22400000,NA,26190000,0.00481049932729165,0.0284314472114335,NA,0.0332419465387252,784070000,765460000,NA,761670000,0.128615384615385,0.486384615384615,0.125,8.94615384615385,"0_45m",2930210,1226070,1137660,378860,187110,"HAL"
"20",1986-09-29,804950000,36400000,2.1e+07,1.33e+08,190400000,0.0452202000124231,0.0260885769302441,0.165227653891546,0.236536430834213,768550000,783950000,671950000,614550000,0.257785714285714,0.715071428571429,0.156142857142857,10.6111111111111,"0_45m",1518992,934200,190250,175370,173330,"HAL"
"21",2015-12-09,837766200,NA,NA,5.74e+08,5.74e+08,NA,NA,0.685155357186766,0.685155357186766,NA,NA,263766200,263766200,0.0122666666666667,0.861333333333333,0.000666666666666667,7.09266666666667,"0_45m",1366368,645000,140094,105049,131150,"HAL"
"22",1987-12-14,862720000,2.8e+07,6244000,47600000,81844000,0.0324554896142433,0.00723757418397626,0.0551743323442137,0.0948673961424332,834720000,856476000,815120000,780876000,0.008,1.12809090909091,0.128818181818182,5.93333333333333,"0_45m",1101406,506100,121633,277695,179030,"HAL"
"23",1986-10-27,897862000,39300000,2240000,7.7e+07,118540000,0.0437706462685803,0.00249481546161882,0.0857592814931471,0.132024743223346,858562000,895622000,820862000,779322000,0.304285714285714,0.688214285714286,0.155357142857143,8.93888888888889,"0_45m",889896,280100,191600,217135,123500,"HAL"
"24",2018-12-12,919401600,195000,NA,6.65e+08,665195000,0.000212094475363106,NA,0.723296544187002,0.723508638662365,919206600,NA,254401600,254206600,0.00533333333333333,0.664666666666667,0.00173333333333333,7.08733333333333,"0_45m",1266737,387000,271416,64371,298420,"HAL"
"25",1993-12-06,961380000,320000,NA,107800000,108120000,0.000332854854480018,NA,0.112130479102956,0.112463333957436,961060000,NA,853580000,853260000,0.014,1.005,0.0877333333333333,5.40666666666667,"0_45m",1148616,231770,242950,77744,153510,"HAL"
"26",2016-12-14,964275700,NA,144000,7e+08,700144000,NA,0.00014933488420376,0.725933464879391,0.726082799763595,NA,964131700,264275700,264131700,0.0132,0.743333333333333,0.000266666666666667,6.91933333333333,"0_45m",852389,393020,90300,88623,188340,"HAL"
"27",2009-12-16,986113300,NA,315000,842100000,842415000,NA,0.00031943591066057,0.853958667832591,0.854278103743251,NA,985798300,144013300,143698300,0.0201333333333333,0.765333333333333,0.00493333333333333,6.14066666666667,"0_45m",1160140,550400,249228,28466,166840,"HAL"
"28",2018-05-29,991679250,500,459000,3.57e+08,357459500,5.04195282900192e-07,0.000462851269702376,0.359995431990737,0.360458787455722,991678750,991220250,634679250,634219750,0.0590666666666667,0.716,4e-04,9.66133333333333,"0_45m",1188133,627800,199090,116358,70950,"HAL"
"29",2016-05-25,999295000,NA,234000,4.97e+08,497234000,NA,0.000234165086385902,0.497350632195698,0.497584797282084,NA,999061000,502295000,502061000,0.0566,0.834666666666667,0.0018,9.32333333333333,"0_45m",767249,203390,165980,95159,286810,"HAL"
"30",1987-06-09,999920000,NA,7e+06,NA,7e+06,NA,0.00700056004480358,NA,0.00700056004480358,NA,992920000,NA,992920000,0.0684285714285714,1.08357142857143,0.131,9.30555555555556,"0_45m",2183524,747700,821800,327582,235890,"HAL"
"31",1993-03-29,1008105000,NA,29400000,354900000,384300000,NA,0.0291636287886678,0.352046661806062,0.38121029059473,NA,978705000,653205000,623805000,0.0158,0.951,0.0536,4.54,"0_45m",467668,154198,51686,50095,129000,"HAL"
"32",2017-05-22,1014610200,NA,4410000,345240000,349650000,NA,0.00434649681227332,0.340268607589397,0.344615104401671,NA,1010200200,669370200,664960200,0.0732,0.713733333333333,0.0012,9.164,"0_45m",1040385,549970,100190,124786,246820,"HAL"
"33",1990-01-08,1041483000,2400000,6160000,589633000,598193000,0.00230440631292109,0.00591464286983081,0.566147503127752,0.574366552310503,1039083000,1035323000,451850000,443290000,0.0022,0.956266666666667,0.0947333333333333,5.05333333333333,"0_45m",1209074,241230,278081,216763,238220,"HAL"
"34",1985-08-05,1083985000,2.4e+07,24500000,NA,48500000,0.0221405277748308,0.0226017887701398,NA,0.0447423165449706,1059985000,1059485000,NA,1035485000,0.174083333333333,0.3415,0.1245,12.9882352941176,"0_45m",2862266,1514500,762730,258763,314670,"HAL"
"35",1991-03-25,1099433000,7e+06,19600000,45540000,72140000,0.0063669182205737,0.0178273710176063,0.0414213508235609,0.0656156400617409,1092433000,1079833000,1053893000,1027293000,0.0124,1.04353333333333,0.0848666666666667,4.41333333333333,"0_45m",473043,141900,8729,39904,270040,"HAL"
"36",1988-10-24,1124510000,4.8e+07,6600000,7e+05,55300000,0.0426852584681328,0.00586922303936826,0.00062249335266027,0.0491769748601613,1076510000,1117910000,1123810000,1069210000,0.0446666666666667,0.9302,0.105,8.99333333333333,"0_45m",916459,320780,101480,124270,280790,"HAL"
"37",1988-03-14,1139183000,NA,1470000,7e+08,701470000,NA,0.00129039846978054,0.614475461800255,0.615765860270036,NA,1137713000,439183000,437713000,0.0118181818181818,1.18818181818182,0.116090909090909,4.3,"0_45m",770153,344600,7257,49246,366580,"HAL"
"38",2008-12-17,1139708500,NA,15300000,9.1e+08,925300000,NA,0.0134244852960209,0.798449779044378,0.811874264340399,NA,1124408500,229708500,214408500,0.0152,0.79,0.008,5.808,"0_45m",486459,202960,159143,10019,113520,"HAL"
"39",1987-09-28,1144146000,2e+06,18596000,11900000,32496000,0.00174802866067792,0.0162531704869833,0.0104007705310336,0.0284019696786949,1142146000,1125550000,1132246000,1111650000,0.037,0.971,0.130285714285714,11.3333333333333,"0_45m",1395006,743080,242230,164280,83970,"HAL"
"40",2019-08-14,1145536500,4205000,558000,4.76e+08,480763000,0.00367076911124176,0.000487108005724828,0.415525825672076,0.419683702789042,1141331500,1144978500,669536500,664773500,0.0122666666666667,0.7092,0.00146666666666667,12.6813333333333,"0_45m",1098650,507400,168990,128527,240800,"HAL"
"41",1988-04-11,1168448000,NA,9910000,5.04e+08,513910000,NA,0.00848133592594621,0.431341403297365,0.439822739223312,NA,1158538000,664448000,654538000,0.0357142857142857,1.23242857142857,0.105714285714286,5.75555555555556,"0_45m",831646,242200,19210,207496,358650,"HAL"
"42",1986-09-01,1187432000,46800000,46650000,3080000,96530000,0.0394127832162179,0.0392864601930889,0.00259383274158015,0.081293076150887,1140632000,1140782000,1184352000,1090902000,0.208142857142857,0.753071428571429,0.153428571428571,11.2444444444444,"0_45m",1483040,533000,449000,169803,307530,"HAL"
"43",1985-09-02,1191070000,NA,9.1e+07,NA,9.1e+07,NA,0.0764018907369004,NA,0.0764018907369004,NA,1100070000,NA,1100070000,0.191615384615385,0.349,0.143615384615385,12.5529411764706,"0_45m",1653663,690960,74920,190090,337930,"HAL"
"44",1985-07-08,1229980000,4.7e+07,15400000,NA,62400000,0.0382120034472105,0.012520528789086,NA,0.0507325322362965,1182980000,1214580000,NA,1167580000,0.143923076923077,0.363615384615385,0.126230769230769,12.2411764705882,"0_45m",2011411,1116360,473200,307740,112270,"HAL"
"45",2019-12-11,1240059500,180500,72000,1.05e+09,1050252500,0.000145557531715212,5.80617301024669e-05,0.846733563994308,0.846937183256126,1239879000,1239987500,190059500,189807000,0.0137333333333333,0.730666666666667,0.002,7.41466666666667,"0_45m",1022712,464400,195650,63855,224890,"HAL"
"46",1987-10-26,1288966000,1.16e+08,20860000,107800000,244660000,0.0899946158393627,0.0161835145380095,0.0836329274783043,0.189811057855677,1172966000,1268106000,1181166000,1044306000,0.0365,1.00707142857143,0.134071428571429,9.31111111111111,"0_45m",1531782,996100,148190,239580,120310,"HAL"
"47",1988-08-29,1293306000,288000,150000,630000,1068000,0.000222685118603022,0.000115981832605741,0.000487123696944111,0.000825790648152873,1293018000,1293156000,1292676000,1292238000,0.0475714285714286,0.910785714285714,0.1145,10.46,"0_45m",1208042,774000,199950,116874,107500,"HAL"
