"date","id_CH","abundance","unit","depth"
"1976-01-14",132,481.481481481481,"indv./L","0_135m"
"1976-01-14",311,620.37037037037,"indv./L","0_135m"
"1976-01-14",341,12479.6296296296,"indv./L","0_135m"
"1976-01-14",394,14.8148148148148,"indv./L","0_135m"
"1976-01-14",621,37.037037037037,"indv./L","0_135m"
"1976-01-14",1025,1174.07407407407,"indv./L","0_135m"
"1976-01-14",1199,10222.2222222222,"indv./L","0_135m"
"1976-01-14",1202,7.40740740740741,"indv./L","0_135m"
"1976-01-14",1207,8740.74074074074,"indv./L","0_135m"
"1976-01-14",1214,18.5185185185185,"indv./L","0_135m"
"1976-01-14",1219,648.148148148148,"indv./L","0_135m"
"1976-01-14",1230,2046.2962962963,"indv./L","0_135m"
"1976-01-14",1252,425.925925925926,"indv./L","0_135m"
"1976-01-14",1277,296.296296296296,"indv./L","0_135m"
"1976-01-14",1286,1740.74074074074,"indv./L","0_135m"
"1976-01-14",1315,29.6296296296296,"indv./L","0_135m"
"1976-01-14",1703,2711.11111111111,"indv./L","0_135m"
"1976-01-14",1706,1070.37037037037,"indv./L","0_135m"
"1976-01-14",1718,203.703703703704,"indv./L","0_135m"
"1976-01-14",2001,4453.7037037037,"indv./L","0_135m"
"1976-01-14",2021,144055.555555556,"indv./L","0_135m"
"1976-01-14",2615,761.111111111111,"indv./L","0_135m"
"1976-01-14",2903,185.185185185185,"indv./L","0_135m"
"1976-01-14",2907,138.888888888889,"indv./L","0_135m"
"1976-01-14",2945,2881.48148148148,"indv./L","0_135m"
"1976-01-14",2985,42.5925925925926,"indv./L","0_135m"
"1976-01-14",2996,37.037037037037,"indv./L","0_135m"
"1976-01-14",3011,74.0740740740741,"indv./L","0_135m"
"1976-01-14",3074,1437.03703703704,"indv./L","0_135m"
"1976-01-14",3102,148.148148148148,"indv./L","0_135m"
"1976-01-14",3111,444.444444444444,"indv./L","0_135m"
"1976-01-14",3408,725.925925925926,"indv./L","0_135m"
"1976-01-14",3418,101.851851851852,"indv./L","0_135m"
"1976-01-14",3441,814.814814814815,"indv./L","0_135m"
"1976-01-14",3603,459.259259259259,"indv./L","0_135m"
"1976-02-11",132,250,"indv./L","0_135m"
"1976-02-11",303,296.296296296296,"indv./L","0_135m"
"1976-02-11",311,364.814814814815,"indv./L","0_135m"
"1976-02-11",341,14442.5925925926,"indv./L","0_135m"
"1976-02-11",621,55.5555555555556,"indv./L","0_135m"
"1976-02-11",1025,1933.33333333333,"indv./L","0_135m"
"1976-02-11",1199,17925.9259259259,"indv./L","0_135m"
"1976-02-11",1207,26629.6296296296,"indv./L","0_135m"
"1976-02-11",1219,185.185185185185,"indv./L","0_135m"
"1976-02-11",1230,2344.44444444444,"indv./L","0_135m"
"1976-02-11",1243,1722.22222222222,"indv./L","0_135m"
"1976-02-11",1252,748.148148148148,"indv./L","0_135m"
"1976-02-11",1277,444.444444444444,"indv./L","0_135m"
"1976-02-11",1286,240.740740740741,"indv./L","0_135m"
"1976-02-11",1315,55.5555555555556,"indv./L","0_135m"
"1976-02-11",1703,3370.37037037037,"indv./L","0_135m"
"1976-02-11",1706,633.333333333333,"indv./L","0_135m"
"1976-02-11",1718,101.851851851852,"indv./L","0_135m"
